,fluxes,kcat_MW,E,equ,ec-code
rxn08771_num3,0.0,,,cpd00205_e0 --> cpd00205_p0,
rxn08855_num2,0.0,,,cpd00039_c0 + cpd00067_p0 --> cpd00039_p0 + cpd00067_c0,
rxn08855_num3,0.0,,,cpd00039_c0 + cpd00067_p0 --> cpd00039_p0 + cpd00067_c0,
rxn08921_num2,0.0,,,2.0 cpd00067_c0 + cpd00254_p0 --> 2.0 cpd00067_p0 + cpd00254_c0,
rxn09310_num2,0.0,31274.97821619867,0.0,cpd00002_c0 + cpd00069_c0 + cpd00084_c0 + cpd08289_c0 --> cpd00001_c0 + cpd00011_c0 + cpd00012_c0 + cpd00018_c0 + cpd00035_c0 + 2.0 cpd00067_c0 + cpd02654_c0 + cpd15378_c0,
rxn09310_num3,0.0,32575.217442765173,0.0,cpd00002_c0 + cpd00069_c0 + cpd00084_c0 + cpd08289_c0 --> cpd00001_c0 + cpd00011_c0 + cpd00012_c0 + cpd00018_c0 + cpd00035_c0 + 2.0 cpd00067_c0 + cpd02654_c0 + cpd15378_c0,
rxn10199_num2,0.0,49989.41215333817,0.0,cpd03495_c0 + cpd15666_c0 --> cpd02229_c0 + cpd15665_c0,
rxn10211_num2,0.0,,,cpd00134_c0 + cpd15327_c0 --> cpd00010_c0 + cpd15524_c0,
rxn10212_num2,0.0,,,cpd00067_c0 + cpd01695_c0 + cpd15331_c0 --> cpd00010_c0 + cpd15522_c0,
rxn10213_num2,0.0,,,cpd00067_c0 + cpd00327_c0 + cpd15329_c0 --> cpd00010_c0 + cpd15526_c0,
rxn10214_num2,0.0,,,cpd11432_c0 + cpd15671_c0 --> cpd00010_c0 + cpd15677_c0,
rxn10215_num2,0.0,,,cpd11434_c0 + cpd15672_c0 --> cpd00010_c0 + cpd15678_c0,
rxn10216_num2,0.0,,,cpd11435_c0 + cpd15673_c0 --> cpd00010_c0 + cpd15679_c0,
rxn10217_num2,0.0,,,cpd11437_c0 + cpd15674_c0 --> cpd00010_c0 + cpd15680_c0,
rxn10218_num2,0.0,,,cpd11439_c0 + cpd15675_c0 --> cpd00010_c0 + cpd15681_c0,
rxn10219_num2,0.0,,,cpd11441_c0 + cpd15676_c0 --> cpd00010_c0 + cpd15682_c0,
rxn10476_num2,0.0,,,cpd00001_c0 + cpd00002_c0 + cpd00149_c0 + cpd03913_c0 --> cpd00008_c0 + cpd00009_c0 + 5.0 cpd00067_c0 + cpd03914_c0,6.6.1.2
rxn10770_reverse_num2,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd00447_c0 --> cpd00003_c0 + cpd00098_c0,1.1.1.-
rxn10770_reverse_num3,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd00447_c0 --> cpd00003_c0 + cpd00098_c0,1.1.1.-
rxn11599_num2,0.0,,,cpd16471_c0 --> cpd00001_c0 + cpd03292_c0,
rxn11755_num2,0.0,,,cpd00001_c0 + cpd16434_c0 --> cpd00067_c0 + cpd16435_c0,
rxn11809_num2,0.0,132186.4072802397,0.0,cpd00004_c0 + cpd00067_c0 + cpd04806_c0 --> cpd00003_c0 + cpd16365_c0,
rxn11809_num3,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd04806_c0 --> cpd00003_c0 + cpd16365_c0,
rxn11834_num2,0.0,29735.11763541904,0.0,cpd00003_c0 + cpd16395_c0 --> cpd00004_c0 + cpd00067_c0 + cpd16396_c0,
rxn11834_num3,0.0,132186.4072802397,0.0,cpd00003_c0 + cpd16395_c0 --> cpd00004_c0 + cpd00067_c0 + cpd16396_c0,
rxn11838_num2,0.0,29735.11763541904,0.0,cpd00003_c0 + cpd16401_c0 --> cpd00004_c0 + cpd00067_c0 + cpd16402_c0,
rxn11838_num3,0.0,132186.4072802397,0.0,cpd00003_c0 + cpd16401_c0 --> cpd00004_c0 + cpd00067_c0 + cpd16402_c0,
rxn12633_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11593_c0 --> cpd00035_c0 + cpd00041_c0,3.4.13.18
rxn12633_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11593_c0 --> cpd00035_c0 + cpd00041_c0,3.4.13.18
rxn12633_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11593_c0 --> cpd00035_c0 + cpd00041_c0,3.4.13.18
rxn12634_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd11592_c0 --> cpd00023_c0 + cpd00033_c0,
rxn12634_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd11592_c0 --> cpd00023_c0 + cpd00033_c0,
rxn12634_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd11592_c0 --> cpd00023_c0 + cpd00033_c0,
rxn12635_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11591_c0 --> cpd00033_c0 + cpd00060_c0,3.4.13.18
rxn12635_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11591_c0 --> cpd00033_c0 + cpd00060_c0,3.4.13.18
rxn12635_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11591_c0 --> cpd00033_c0 + cpd00060_c0,3.4.13.18
rxn12636_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd00067_c0 + cpd11590_c0 --> cpd00035_c0 + cpd00060_c0,
rxn12636_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd00067_c0 + cpd11590_c0 --> cpd00035_c0 + cpd00060_c0,
rxn12636_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd00067_c0 + cpd11590_c0 --> cpd00035_c0 + cpd00060_c0,
rxn12637_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11589_c0 --> cpd00033_c0 + cpd00041_c0,3.4.13.18
rxn12637_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11589_c0 --> cpd00033_c0 + cpd00041_c0,3.4.13.18
rxn12637_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11589_c0 --> cpd00033_c0 + cpd00041_c0,3.4.13.18
rxn12638_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd11588_c0 --> cpd00033_c0 + cpd00129_c0,
rxn12638_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd11588_c0 --> cpd00033_c0 + cpd00129_c0,
rxn12638_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd11588_c0 --> cpd00033_c0 + cpd00129_c0,
rxn12639_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11587_c0 --> cpd00035_c0 + cpd00053_c0,3.4.13.18
rxn12639_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11587_c0 --> cpd00035_c0 + cpd00053_c0,3.4.13.18
rxn12639_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11587_c0 --> cpd00035_c0 + cpd00053_c0,3.4.13.18
rxn12640_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd11586_c0 --> cpd00023_c0 + cpd00035_c0,
rxn12640_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd11586_c0 --> cpd00023_c0 + cpd00035_c0,
rxn12640_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd11586_c0 --> cpd00023_c0 + cpd00035_c0,
rxn12641_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11585_c0 --> cpd00033_c0 + cpd00035_c0,3.4.13.18
rxn12641_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11585_c0 --> cpd00033_c0 + cpd00035_c0,3.4.13.18
rxn12641_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11585_c0 --> cpd00033_c0 + cpd00035_c0,3.4.13.18
rxn12642_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11584_c0 --> cpd00035_c0 + cpd00119_c0,3.4.13.18
rxn12642_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11584_c0 --> cpd00035_c0 + cpd00119_c0,3.4.13.18
rxn12642_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11584_c0 --> cpd00035_c0 + cpd00119_c0,3.4.13.18
rxn12643_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11583_c0 --> cpd00035_c0 + cpd00107_c0,3.4.13.18
rxn12643_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11583_c0 --> cpd00035_c0 + cpd00107_c0,3.4.13.18
rxn12643_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11583_c0 --> cpd00035_c0 + cpd00107_c0,3.4.13.18
rxn12644_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd11582_c0 --> cpd00035_c0 + cpd00161_c0,
rxn12644_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd11582_c0 --> cpd00035_c0 + cpd00161_c0,
rxn12644_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd11582_c0 --> cpd00035_c0 + cpd00161_c0,
rxn12645_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd11581_c0 --> cpd00033_c0 + cpd00132_c0,
rxn12645_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd11581_c0 --> cpd00033_c0 + cpd00132_c0,
rxn12645_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd11581_c0 --> cpd00033_c0 + cpd00132_c0,
rxn12646_num2,0.0,456119.37051133,0.0,cpd00001_c0 + cpd11580_c0 --> cpd00033_c0 + cpd00053_c0,3.4.13.18
rxn12646_num3,0.0,245769.4830389315,0.0,cpd00001_c0 + cpd11580_c0 --> cpd00033_c0 + cpd00053_c0,3.4.13.18
rxn12646_num4,0.0,481540.7573766545,0.0,cpd00001_c0 + cpd11580_c0 --> cpd00033_c0 + cpd00053_c0,3.4.13.18
rxn12844_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd15603_c0 --> cpd00033_c0 + cpd00084_c0,
rxn12844_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd15603_c0 --> cpd00033_c0 + cpd00084_c0,
rxn12844_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd15603_c0 --> cpd00033_c0 + cpd00084_c0,
rxn12845_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd15604_c0 --> cpd00033_c0 + cpd00107_c0,
rxn12845_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd15604_c0 --> cpd00033_c0 + cpd00107_c0,
rxn12845_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd15604_c0 --> cpd00033_c0 + cpd00107_c0,
rxn12846_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd15605_c0 --> cpd00033_c0 + cpd00066_c0,
rxn12846_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd15605_c0 --> cpd00033_c0 + cpd00066_c0,
rxn12846_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd15605_c0 --> cpd00033_c0 + cpd00066_c0,
rxn12847_num2,0.0,90887.56022452908,0.0,cpd00001_c0 + cpd15606_c0 --> cpd00033_c0 + cpd00069_c0,
rxn12847_num3,0.0,48972.68157239423,0.0,cpd00001_c0 + cpd15606_c0 --> cpd00033_c0 + cpd00069_c0,
rxn12847_num4,0.0,95953.09345790849,0.0,cpd00001_c0 + cpd15606_c0 --> cpd00033_c0 + cpd00069_c0,
rxn14054_num2,0.0,132186.4072802397,0.0,cpd00003_c0 + cpd04015_c0 --> cpd00004_c0 + cpd00067_c0 + cpd04017_c0,
rxn14054_num3,0.0,29735.11763541904,0.0,cpd00003_c0 + cpd04015_c0 --> cpd00004_c0 + cpd00067_c0 + cpd04017_c0,
rxn14089_num2,0.0,29735.11763541904,0.0,cpd00003_c0 + cpd04016_c0 --> cpd00004_c0 + cpd00067_c0 + cpd15064_c0,
rxn14089_num3,0.0,132186.4072802397,0.0,cpd00003_c0 + cpd04016_c0 --> cpd00004_c0 + cpd00067_c0 + cpd15064_c0,
rxn25464_num2,0.0,,,cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd25886_c0 --> cpd00001_c0 + cpd00006_c0 + cpd25888_c0,1.14.99.60
rxn25990_num2,0.0,116.4101751490729,0.0,cpd00007_p0 + 4.0 cpd00067_p0 + 4.0 cpd10515_p0 --> 2.0 cpd00001_p0 + 4.0 cpd10516_p0,1.16.3.1
rxn30415_num2,0.0,441106.4546196281,0.0,2.0 cpd00001_c0 + cpd01881_c0 --> cpd00013_c0 + cpd00703_c0,3.5.5.1
rxn36708_num2,0.0,130834.77920167078,0.0,cpd00221_c0 + cpd08232_c0 --> cpd00020_c0 + cpd25915_c0,
rxn01832_num2,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00428_c0 --> cpd00006_c0 + cpd03105_c0,1.1.1.21
rxn01832_num3,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00428_c0 --> cpd00006_c0 + cpd03105_c0,1.1.1.21
rxn01832_num4,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00428_c0 --> cpd00006_c0 + cpd03105_c0,1.1.1.21
rxn01832_num5,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00428_c0 --> cpd00006_c0 + cpd03105_c0,1.1.1.21
rxn00375_num2,0.0,,,cpd00001_c0 + cpd00770_c0 --> cpd00023_c0 + cpd00047_c0,3.5.1.68
NMNPtpp_num2,0.0,,,cpd00355_p0 --> cpd00355_c0,
rxn01352_num2,0.0,,,cpd00001_c0 + cpd00241_c0 --> cpd00067_c0 + cpd00277_c0 + cpd00421_c0,3.1.5.1
rxn09016_num2,0.0,,,cpd00001_c0 + cpd00038_c0 --> cpd00067_c0 + cpd00311_c0 + cpd00421_c0,
rxn00929_reverse_num2,0.0,3229.821637,0.0,cpd00004_c0 + 2.0 cpd00067_c0 + cpd02431_c0 --> cpd00003_c0 + cpd00129_c0,1.5.1.2
rxn00055_reverse_num2,0.0,,,4.0 cpd00067_c0 + 3.0 cpd00147_c0 + cpd03158_c0 --> 3.0 cpd00017_c0,
rxn00097_reverse_num2,0.0,161107.8876477259,0.0,2.0 cpd00008_c0 --> cpd00002_c0 + cpd00018_c0 + cpd00067_c0,
rxn00193_reverse_num2,0.0,295526.8312062792,0.0,cpd00186_c0 --> cpd00023_c0,
rxn00260_reverse_num2,0.0,,,cpd00023_c0 + cpd00032_c0 --> cpd00024_c0 + cpd00041_c0,
rxn00260_reverse_num3,0.0,108238.75113263246,0.0,cpd00023_c0 + cpd00032_c0 --> cpd00024_c0 + cpd00041_c0,
rxn00260_reverse_num4,0.0,,,cpd00023_c0 + cpd00032_c0 --> cpd00024_c0 + cpd00041_c0,
rxn00260_reverse_num5,0.0,52719.90602666722,0.0,cpd00023_c0 + cpd00032_c0 --> cpd00024_c0 + cpd00041_c0,
rxn00283_reverse_num2,0.0,,,cpd00117_c0 --> cpd00035_c0,
rxn00283_reverse_num3,0.0,11237.269314611784,0.0,cpd00117_c0 --> cpd00035_c0,
rxn00314_reverse_num2,0.0,,,cpd00005_c0 + cpd00020_c0 + cpd00039_c0 + cpd00067_c0 --> cpd00001_c0 + cpd00006_c0 + cpd02490_c0,
rxn00337_reverse_num2,0.0,2374.3584840986136,0.0,cpd00008_c0 + cpd01977_c0 --> cpd00002_c0 + cpd00041_c0,
rxn00493_reverse_num2,0.0,118591.95832040816,0.0,cpd00023_c0 + cpd00143_c0 --> cpd00024_c0 + cpd00066_c0,
rxn00493_reverse_num3,0.0,39479.18671677004,0.0,cpd00023_c0 + cpd00143_c0 --> cpd00024_c0 + cpd00066_c0,
rxn00493_reverse_num4,0.0,118591.95832040816,0.0,cpd00023_c0 + cpd00143_c0 --> cpd00024_c0 + cpd00066_c0,
rxn00500_reverse_num2,0.0,1000.0,0.0,cpd00004_c0 + cpd00020_c0 + cpd00067_c0 --> cpd00003_c0 + cpd00221_c0,
rxn00527_reverse_num2,0.0,108238.75113263246,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num3,0.0,,,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num4,0.0,52719.90602666722,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num5,0.0,109308.68503159974,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num6,0.0,118591.95832040816,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num7,0.0,118591.95832040816,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num8,0.0,39479.18671677004,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00527_reverse_num9,0.0,118591.95832040816,0.0,cpd00023_c0 + cpd00868_c0 --> cpd00024_c0 + cpd00069_c0,
rxn00543_reverse_num2,0.0,46840.71554,0.0,cpd00004_c0 + cpd00067_c0 + cpd00071_c0 --> cpd00003_c0 + cpd00363_c0,
rxn00543_reverse_num3,0.0,45130.68695,0.0,cpd00004_c0 + cpd00067_c0 + cpd00071_c0 --> cpd00003_c0 + cpd00363_c0,
rxn00547_reverse_num2,0.0,146427.364898557,0.0,cpd00008_c0 + cpd00067_c0 + cpd00072_c0 --> cpd00002_c0 + cpd00082_c0,
rxn00693_reverse_num2,0.0,124985.63011022356,0.0,cpd00060_c0 + cpd00087_c0 --> cpd00135_c0 + cpd00345_c0,
rxn00763_reverse_num2,0.0,29735.11763541904,0.0,cpd00004_c0 + cpd00067_c0 + cpd00448_c0 --> cpd00003_c0 + cpd00100_c0,
rxn00763_reverse_num3,0.0,132186.4072802397,0.0,cpd00004_c0 + cpd00067_c0 + cpd00448_c0 --> cpd00003_c0 + cpd00100_c0,
rxn00912_reverse_num2,0.0,15022.776495984206,0.0,cpd00087_c0 + cpd00712_c0 --> cpd00001_c0 + cpd00123_c0 + cpd00125_c0,
rxn00912_reverse_num3,0.0,84585.84999084203,0.0,cpd00087_c0 + cpd00712_c0 --> cpd00001_c0 + cpd00123_c0 + cpd00125_c0,
rxn01101_reverse_num2,0.0,50660.301648318055,0.0,cpd00004_c0 + cpd00067_c0 + cpd02069_c0 --> cpd00003_c0 + cpd00169_c0,
rxn01101_reverse_num3,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd02069_c0 --> cpd00003_c0 + cpd00169_c0,
rxn01257_reverse_num2,0.0,77.8281611661832,0.0,cpd00023_c0 + cpd08210_c0 --> cpd00053_c0 + cpd00216_c0,
rxn01257_reverse_num3,0.0,32.68591342649703,0.0,cpd00023_c0 + cpd08210_c0 --> cpd00053_c0 + cpd00216_c0,
rxn01270_reverse_num2,0.0,2301.08042901138,0.0,cpd00041_c0 + cpd00219_c0 --> cpd00032_c0 + cpd00616_c0,
rxn01270_reverse_num3,0.0,,,cpd00041_c0 + cpd00219_c0 --> cpd00032_c0 + cpd00616_c0,
rxn01270_reverse_num4,0.0,4611.160096280543,0.0,cpd00041_c0 + cpd00219_c0 --> cpd00032_c0 + cpd00616_c0,
rxn01465_reverse_num2,0.0,4759.260346864064,0.0,cpd00067_c0 + cpd00343_c0 --> cpd00001_c0 + cpd00282_c0,
rxn01530_reverse_num2,0.0,2.472052410802376,0.0,cpd00004_c0 + cpd00067_c0 + cpd00304_c0 --> cpd00003_c0 + cpd00365_c0,
rxn01530_reverse_num3,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd00304_c0 --> cpd00003_c0 + cpd00365_c0,
rxn01607_reverse_num2,0.0,6614.75380079552,0.0,cpd00008_c0 + cpd00067_c0 + cpd00812_c0 --> cpd00002_c0 + cpd00332_c0,
rxn01682_reverse_num2,0.0,34.66656923343081,0.0,cpd00102_c0 + cpd00359_c0 --> cpd02210_c0,
rxn01834_reverse_num2,0.0,,,cpd00042_c0 + cpd00428_c0 --> cpd02182_c0,
rxn01834_reverse_num3,0.0,,,cpd00042_c0 + cpd00428_c0 --> cpd02182_c0,
rxn02056_reverse_num2,0.0,,,cpd03426_c0 + cpd10515_c0 --> 2.0 cpd00067_c0 + cpd00557_c0,
rxn02090_reverse_num2,0.0,,,cpd00013_c0 + cpd01679_c0 --> cpd00001_c0 + cpd00067_c0 + cpd00585_c0,
rxn02185_reverse_num2,0.0,129258.78289741444,0.0,cpd00020_c0 + cpd03049_c0 --> cpd00056_c0 + cpd00668_c0,
rxn02230_reverse_num2,0.0,17609.265061696737,0.0,cpd00020_c0 + cpd00067_c0 + cpd01211_c0 --> cpd00150_c0 + cpd00706_c0,
rxn02305_reverse_num2,0.0,,,cpd00012_c0 + cpd00793_c0 --> cpd00067_c0 + cpd02654_c0 + cpd02894_c0,
rxn02320_reverse_num2,0.0,23980.315716920057,0.0,cpd00023_c0 + cpd00930_c0 --> cpd00024_c0 + cpd00807_c0,
rxn02320_reverse_num3,0.0,7983.031692229532,0.0,cpd00023_c0 + cpd00930_c0 --> cpd00024_c0 + cpd00807_c0,
rxn02320_reverse_num4,0.0,23980.315716920057,0.0,cpd00023_c0 + cpd00930_c0 --> cpd00024_c0 + cpd00807_c0,
rxn02339_reverse_num2,0.0,,,cpd00023_c0 + cpd00830_c0 --> cpd00024_c0 + cpd01974_c0,
rxn02339_reverse_num3,0.0,108238.75113263246,0.0,cpd00023_c0 + cpd00830_c0 --> cpd00024_c0 + cpd01974_c0,
rxn02339_reverse_num4,0.0,,,cpd00023_c0 + cpd00830_c0 --> cpd00024_c0 + cpd01974_c0,
rxn02339_reverse_num5,0.0,52719.90602666722,0.0,cpd00023_c0 + cpd00830_c0 --> cpd00024_c0 + cpd01974_c0,
rxn02789_reverse_num2,0.0,92156.50752522638,0.0,cpd00001_c0 + cpd01710_c0 --> cpd01646_c0,
rxn02789_reverse_num3,0.0,65276.15002006672,0.0,cpd00001_c0 + cpd01710_c0 --> cpd01646_c0,
rxn02811_reverse_num2,0.0,92156.50752522638,0.0,cpd00001_c0 + cpd01710_c0 --> cpd02693_c0,
rxn02811_reverse_num3,0.0,65276.15002006672,0.0,cpd00001_c0 + cpd01710_c0 --> cpd02693_c0,
rxn02819_reverse_num2,0.0,,,cpd00019_c0 + cpd00067_c0 + cpd01736_c0 --> cpd00017_c0 + cpd02787_c0,
rxn02962_reverse_num2,0.0,154285.49432041982,0.0,cpd00009_c0 + cpd00067_c0 + cpd00162_c0 --> cpd00025_c0 + cpd02233_c0,
rxn03194_reverse_num2,0.0,129258.78289741444,0.0,cpd00056_c0 + cpd00498_c0 --> cpd00094_c0 + cpd03049_c0,
rxn03194_reverse_num3,0.0,129258.78289741444,0.0,cpd00056_c0 + cpd00498_c0 --> cpd00094_c0 + cpd03049_c0,
rxn03282_reverse_num2,0.0,29735.11763541904,0.0,cpd00004_c0 + cpd00067_c0 + cpd03228_c0 --> cpd00003_c0 + cpd03227_c0,
rxn03282_reverse_num3,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd03228_c0 --> cpd00003_c0 + cpd03227_c0,
rxn03333_reverse_num2,0.0,33.34000516582547,0.0,cpd00004_c0 + cpd00067_c0 + cpd03307_c0 --> cpd00003_c0 + cpd03306_c0,
rxn03333_reverse_num3,0.0,7.499780014972058,0.0,cpd00004_c0 + cpd00067_c0 + cpd03307_c0 --> cpd00003_c0 + cpd03306_c0,
rxn04726_reverse_num2,0.0,132186.4072802397,0.0,cpd00004_c0 + cpd00067_c0 + cpd09793_c0 --> cpd00003_c0 + cpd09792_c0,
rxn04726_reverse_num3,0.0,,,cpd00004_c0 + cpd00067_c0 + cpd09793_c0 --> cpd00003_c0 + cpd09792_c0,
rxn04736_reverse_num2,0.0,29735.11763541904,0.0,cpd00004_c0 + cpd00067_c0 + cpd09802_c0 --> cpd00003_c0 + cpd01859_c0,
rxn04736_reverse_num3,0.0,132186.4072802397,0.0,cpd00004_c0 + cpd00067_c0 + cpd09802_c0 --> cpd00003_c0 + cpd01859_c0,
rxn04908_reverse_num2,0.0,29735.11763541904,0.0,cpd00001_c0 + cpd00003_c0 + cpd04661_c0 --> cpd00004_c0 + cpd00067_c0 + cpd04248_c0,
rxn04908_reverse_num3,0.0,132186.4072802397,0.0,cpd00001_c0 + cpd00003_c0 + cpd04661_c0 --> cpd00004_c0 + cpd00067_c0 + cpd04248_c0,
rxn05005_reverse_num2,0.0,154285.49432041982,0.0,cpd00019_c0 + cpd00067_c0 + cpd11206_c0 --> cpd00017_c0 + cpd00774_c0,
rxn05006_reverse_num2,0.0,154285.49432041982,0.0,cpd00019_c0 + cpd01620_c0 --> cpd00017_c0 + cpd11206_c0,
rxn05336_reverse_num2,0.0,46457.82511190388,0.0,cpd00005_c0 + cpd00067_c0 + cpd11485_c0 --> cpd00006_c0 + cpd11481_c0,
rxn05336_reverse_num3,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11485_c0 --> cpd00006_c0 + cpd11481_c0,
rxn05336_reverse_num4,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11485_c0 --> cpd00006_c0 + cpd11481_c0,
rxn05336_reverse_num5,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11485_c0 --> cpd00006_c0 + cpd11481_c0,
rxn05337_reverse_num2,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11486_c0 --> cpd00006_c0 + cpd11479_c0,
rxn05337_reverse_num3,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11486_c0 --> cpd00006_c0 + cpd11479_c0,
rxn05337_reverse_num4,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11486_c0 --> cpd00006_c0 + cpd11479_c0,
rxn05337_reverse_num5,0.0,897.6586519144741,0.0,cpd00005_c0 + cpd00067_c0 + cpd11486_c0 --> cpd00006_c0 + cpd11479_c0,
rxn05338_reverse_num2,0.0,897.6586519144741,0.0,cpd00005_c0 + cpd00067_c0 + cpd11487_c0 --> cpd00006_c0 + cpd11482_c0,
rxn05338_reverse_num3,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11487_c0 --> cpd00006_c0 + cpd11482_c0,
rxn05338_reverse_num4,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11487_c0 --> cpd00006_c0 + cpd11482_c0,
rxn05338_reverse_num5,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11487_c0 --> cpd00006_c0 + cpd11482_c0,
rxn05339_reverse_num2,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11488_c0 --> cpd00006_c0 + cpd11478_c0,
rxn05339_reverse_num3,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11488_c0 --> cpd00006_c0 + cpd11478_c0,
rxn05339_reverse_num4,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11488_c0 --> cpd00006_c0 + cpd11478_c0,
rxn05339_reverse_num5,0.0,46457.82511190388,0.0,cpd00005_c0 + cpd00067_c0 + cpd11488_c0 --> cpd00006_c0 + cpd11478_c0,
rxn05340_reverse_num2,0.0,897.6586519144741,0.0,cpd00005_c0 + cpd00067_c0 + cpd11489_c0 --> cpd00006_c0 + cpd11480_c0,
rxn05340_reverse_num3,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11489_c0 --> cpd00006_c0 + cpd11480_c0,
rxn05340_reverse_num4,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11489_c0 --> cpd00006_c0 + cpd11480_c0,
rxn05340_reverse_num5,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11489_c0 --> cpd00006_c0 + cpd11480_c0,
rxn05341_reverse_num2,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd11490_c0 --> cpd00006_c0 + cpd11483_c0,
rxn05341_reverse_num3,0.0,46457.82511190388,0.0,cpd00005_c0 + cpd00067_c0 + cpd11490_c0 --> cpd00006_c0 + cpd11483_c0,
